"13:36:37.015","10:36:36.600","52.462060137","30.916130535","5"
"13:36:37.025","10:36:36.800","52.462058192","30.916131523","5"
"13:36:37.182","10:36:37.000","52.462056198","30.916132330","5"
"13:36:37.319","10:36:37.200","52.462054332","30.916133313","5"
"13:36:37.507","10:36:37.400","52.462052473","30.916134222","5"
"13:36:37.717","10:36:37.600","52.462050792","30.916134943","5"
"13:36:37.920","10:36:37.800","52.462049010","30.916135368","5"
"13:36:39.441","10:36:38.000","52.462047193","30.916135792","5"
"13:36:39.494","10:36:38.200","52.462045308","30.916136000","5"
"13:36:39.498","10:36:38.400","52.462043417","30.916136297","5"
"13:36:39.506","10:36:38.600","52.462041467","30.916136622","5"
"13:36:39.509","10:36:38.800","52.462039587","30.916137207","5"
"13:36:39.513","10:36:39.000","52.462037730","30.916137747","5"
"13:36:39.516","10:36:39.200","52.462035913","30.916138257","5"
"13:36:39.521","10:36:39.400","52.462033940","30.916138383","5"
"13:36:39.717","10:36:39.600","52.462032100","30.916138548","5"
"13:36:40.362","10:36:39.800","52.462030275","30.916138703","5"
"13:36:40.380","10:36:40.000","52.462028468","30.916138827","5"
"13:36:40.388","10:36:40.200","52.462026622","30.916138838","5"
"13:36:41.088","10:36:40.400","52.462024843","30.916138588","5"
"13:36:41.104","10:36:40.600","52.462023037","30.916138512","5"
"13:36:41.120","10:36:40.800","52.462021227","30.916138632","5"
"13:36:41.132","10:36:41.000","52.462019418","30.916138783","5"
"13:36:41.295","10:36:41.200","52.462017663","30.916139057","5"
"13:36:42.113","10:36:41.400","52.462015850","30.916139117","5"
"13:36:42.127","10:36:41.600","52.462014013","30.916139128","5"
"13:36:42.140","10:36:41.800","52.462012088","30.916139253","5"
"13:36:42.155","10:36:42.000","52.462010225","30.916139358","5"
"13:36:42.312","10:36:42.200","52.462008235","30.916139317","5"
"13:36:42.516","10:36:42.400","52.462006403","30.916139267","5"
"13:36:42.719","10:36:42.600","52.462004557","30.916139075","5"
"13:36:42.921","10:36:42.800","52.462002753","30.916138887","5"
"13:36:44.306","10:36:43.000","52.462000957","30.916138707","5"
